"","ery1","ery2","ery3","ebMac1","ebMac2","ebMac3","spMac1","spMac2"
"Fgg",0,0,0,54.5957853767725,38.4977075725159,76.8704807542219,0,0
"Fggy",0,0,0,13.4452307271156,16.8797640894878,15.518453861181,70.7973195812596,21.6794019965268
"Fgl1",1.03604880678102,0,0,0,0,0.721788551682835,0,0
"Fgl2",3.10814642034305,1.86624006358018,1.69322719475889,144.230656890876,188.638767105328,173.951040955563,85.9681737772437,101.170542650458
"Fgr",0,0,0,52.1511979718423,61.3001959039292,43.3073131009701,4308.52259165951,3569.87486209474
"Fh1",215.498151810451,221.149447534251,225.763625967852,537.809229084624,549.332673438593,572.017427208647,389.385257696928,115.623477314809
"Fhad1",0,0,0,0.407431234155018,0.296136212096276,1.08268282752425,10.1139027973228,0
"Fhdc1",19009.4235068181,19133.6262518558,19772.9427713294,273.793789352172,320.123245276075,338.879725015091,96.0820765745665,166.208748640039
"Fhit",24.8651713627444,8.39808028611081,25.9628169863029,0.814862468310037,5.62658802982925,3.96983703425559,0,0
"Fhl1",187.524834027364,186.624006358018,171.015946670648,25.2607365176111,42.6436145418638,33.5631676532518,10.1139027973228,7.22646733217559
"Fhl2",0,0,1.69322719475889,1.22229370246505,5.33045181773297,3.60894275841418,0,0
"Fhl3",13.4686344881532,8.39808028611081,8.46613597379444,49.7066105669122,61.0040596918329,44.3899959284944,10.1139027973228,28.9058693287024
"Fhl4",3.10814642034305,4.66560015895045,3.38645438951777,1.22229370246505,2.66522590886649,1.08268282752425,0,0
"Fhl5",0,0,0,0,0,0,0,0
"Fhod1",44.5500986915837,34.5254411762333,31.6069076354992,87.5977153433289,111.051079536104,71.8179608924421,1896.35677449802,2666.56644557279
"Fhod3",4.14419522712406,0.93312003179009,0,8.9634871514104,7.99567772659946,13.3530882061325,0,0
"Fibcd1",0,0,0,0,0,0,0,0
"Fibin",0,0,0,0,0.888408636288829,0,0,0
"Fibp",118.109563973036,102.64320349691,136.58699371055,113.67331432925,125.857890140917,119.816899579351,743.371855603225,411.908637934009
"Ficd",26.9372689763064,21.4617607311721,22.5763625967852,22.408717878526,18.6565813620654,15.8793481370224,20.2278055946456,21.6794019965268
"Fig4",249.687762434225,261.273608901225,242.131488850521,210.234516823989,228.913291950422,200.296323091987,151.708541959842,43.3588039930535
"Figf",49.7303427254888,64.3852821935162,63.7782243359181,1.62972493662007,2.66522590886649,1.44357710336567,0,0
"Figla",0,0,0,0,0,0,0,0
"Fign",0,0,0,4.88917480986022,3.84977075725159,5.41341413762126,10.1139027973228,7.22646733217559
"Fignl1",1067.13027098445,1029.23139506447,1115.27231228119,761.896407869884,585.757427526435,1020.96990635537,15.1708541959842,14.4529346643512
"Fignl2",0,0,0,9.77834961972044,6.2188604540218,6.85699124098693,30.3417083919684,0
"Filip1",0,0,1.12881812983926,3.66688110739516,2.07295348467393,2.88715420673134,0,43.3588039930535
"Filip1l",0,0,0.564409064919629,53.3734916743074,47.3817939354042,51.9687757211641,3059.45559619015,2514.8106315971
"Fip1l1",1905.29375567029,1892.3674244703,2040.90317874938,541.068678957864,566.21243752808,517.522391556593,662.460633224643,607.023255902749
"Fis1",3641.71155583527,3684.89100553907,3631.97233275781,441.248026589885,431.766597236371,486.12458955839,1683.96481575425,1799.39036571172
"Fitm1",0,0.93312003179009,0,0.407431234155018,1.77681727257766,0.721788551682835,0,0
"Fitm2",14.5046832949342,23.3280007947523,16.9322719475889,46.0397294595171,48.8624749958856,40.4201588942388,0,7.22646733217559
"Fiz1",265.22849453594,258.474248805855,273.73839648602,253.422227644421,247.866009524583,233.137702193556,252.84756993307,296.285160619199
"Fjx1",13.4686344881532,3.73248012716036,18.6254991423478,10.1857808538755,14.5106743927175,9.74414544771828,40.4556111892912,43.3588039930535
"Fkbp10",0,0,0,18.7418367711308,28.7252125733388,16.2402424128638,0,72.2646733217559
"Fkbp11",0,0,0,41.1505546496568,40.2745248450936,44.7508902043358,5.0569513986614,0
"Fkbp14",0,0,0,4.4817435757052,5.92272424192553,7.57877979266977,0,7.22646733217559
"Fkbp15",700.368993383967,697.973783778987,671.646787254359,345.0942553293,380.238896331619,353.676390324589,1092.30150211086,1307.99058712378
"Fkbp1a",53.8745379526128,48.5222416530847,58.6985427516414,706.893191258957,669.267839337585,629.038722791591,470.29648007551,469.720376591413
"Fkbp1b",3.10814642034305,4.66560015895045,2.82204532459815,15.4823868978907,17.4720365136803,12.992193930291,5.0569513986614,28.9058693287024
"Fkbp2",87.0280997696053,102.64320349691,76.1952237641499,117.340195436645,138.591747261057,129.92193930291,3539.86597906298,3634.91306808432
"Fkbp3",185.452736413802,205.28640699382,211.088990279941,510.511336396238,431.470461024275,565.16043596766,252.84756993307,187.888150636565
"Fkbp4",417.527669132749,429.235214623441,444.754343156668,2207.86985788604,1939.39605301851,2134.68964160198,1107.47235630685,1199.59357714115
"Fkbp5",93.2443926102914,100.77696343333,103.286858880292,270.534339478932,329.007331638963,281.497535156306,384.328306298266,267.379291290497
"Fkbp6",0,0,0,0.407431234155018,0,0,5.0569513986614,0
"Fkbp7",2.07209761356203,0,0,4.88917480986022,7.10726909031063,6.1352026893041,10.1139027973228,14.4529346643512
"Fkbp8",6493.95392090341,6515.9771819902,6356.37488912486,1230.44232714816,1220.37733004875,1268.18248530674,2720.63985247983,2464.22536027188
"Fkbp9",11.3965368745912,2.79936009537027,4.51527251935703,137.304325910241,167.316959834396,141.109661853994,30.3417083919684,0
"Fkbpl",4.14419522712406,2.79936009537027,6.77290877903555,15.0749556637357,18.0643089378729,18.7665023437537,359.043549304959,166.208748640039
"Fkrp",77.7036605085762,95.1782432425892,85.7901778677836,140.971207017636,158.729009683604,129.92193930291,156.765493358503,209.567552633092
"Fktn",7.25234164746711,1.86624006358018,4.51527251935703,32.5944987324015,41.4590696934787,36.4503218599832,333.758792311652,491.39977858794
"Flad1",109.821173518788,115.706883941971,125.863221477077,123.044232714816,118.454484838511,123.064948061923,323.644889514329,245.69988929397
"Flcn",805.009922868849,800.616987275897,860.723824002434,195.974423628564,205.814667406912,177.559983713977,187.107201750472,180.66168330439
"Flg2",0,0,0,0,0,0,0,0
"Fli1",7.25234164746711,4.66560015895045,10.723772233473,174.380568218348,247.866009524583,187.665023437537,232.619764338424,195.114617968741
"Flii",797.757581221382,729.699864859851,706.640149279376,633.555569111054,697.400779486731,642.752705273565,1355.26297484125,1156.23477314809
"Flna",376.085716861509,400.308493637949,352.191256509849,3288.78492209931,4440.56250038366,3267.17587919235,5304.7420171958,5896.79734305528
